Run info,Date,Time,Instance,Best obj,Optimal obj,Found optimal,CPU time,Wall time,Stopped after,Total iterations,Population size,Splits,Arbitrary split?,Pre-processed?,Heuristic?,MIP solve time,Swaps,Initial jumps,Dead jumps,Jump frequency,AND(NOT($G2="*")NOT(ISBLANK($F2)))

###### TESTSET: B ######

,2019-11-25,02:03:53,b07,111,111,*,1,0.1465,0,200,2000,10,1,0,1
,2019-11-25,02:03:53,b08,104,104,*,0,0.17745,0,200,2000,10,1,0,1
,2019-11-25,02:03:53,b09,220,220,*,0,0.291307,0,200,2000,10,1,0,1
,2019-11-25,02:03:54,b10,86,86,*,1,1.15659,0,200,2000,10,1,0,1
,2019-11-25,02:03:55,b11,88,88,*,1,1.12664,0,200,2000,10,1,0,1
,2019-11-25,02:03:57,b12,174,174,*,2,1.30718,0,200,2000,10,1,0,1
,2019-11-25,02:03:58,b13,165,165,*,1,1.43141,1,200,2000,10,1,0,1
,2019-11-25,02:04:06,b14,235,235,*,8,7.78542,5,200,2000,10,1,0,1
,2019-11-25,02:05:46,b15,318,318,*,100,97.5417,68,200,2000,10,1,0,1
,2019-11-25,02:05:47,b16,127,127,*,1,1.24744,0,200,2000,10,1,0,1
,2019-11-25,02:05:48,b17,131,131,*,1,1.31005,0,200,2000,10,1,0,1
,2019-11-25,02:05:50,b18,218,218,*,2,1.41132,0,200,2000,10,1,0,1

###### TESTSET: C ######

,2019-11-25,02:05:51,c01,85,85,*,1,1.18959,0,200,2000,10,1,0,1
,2019-11-25,02:05:53,c02,144,144,*,2,1.32014,0,200,2000,10,1,0,1
,2019-11-25,02:08:04,c03,758,754,,545,541.09,200,200,2000,10,1,0,1
,2019-11-25,02:18:50,c04,1079,1079,*,361,357.642,109,200,2000,10,1,0,1
,2019-11-25,02:21:36,c05,1579,1579,*,166,164.56,39,200,2000,10,1,0,1
,2019-11-25,02:22:00,c06,59,55,,265,263.676,200,200,2000,10,1,0,1
,2019-11-25,02:23:08,c07,102,102,*,68,67.8295,53,200,2000,10,1,0,1
,2019-11-25,02:32:06,c08,513,509,,537,534.628,200,200,2000,10,1,0,1
,2019-11-25,02:42:44,c09,711,707,,638,634.092,200,200,2000,10,1,0,1
,2019-11-25,02:48:07,c10,1093,1093,*,323,321.353,72,200,2000,10,1,0,1
,2019-11-25,02:48:45,c11,32,32,*,38,37.2269,29,200,2000,10,1,0,1
,2019-11-25,02:48:46,c12,46,46,*,1,1.44387,0,200,2000,10,1,0,1
,2019-11-25,02:58:51,c13,260,258,,604,601.324,200,200,2000,10,1,0,1
,2019-11-25,03:10:20,c14,327,323,,689,685.878,200,200,2000,10,1,0,1
,2019-11-25,03:26:40,c15,558,556,,979,974.192,200,200,2000,10,1,0,1
,2019-11-25,03:32:30,c16,12,11,,350,346.234,200,200,2000,10,1,0,1
,2019-11-25,03:32:49,c17,18,18,*,19,18.7532,8,200,2000,10,1,0,1
,2019-11-25,03:54:27,c18,117,113,,1298,1293.46,200,200,2000,10,1,0,1
,2019-11-25,04:18:53,c19,153,146,,1466,1462.19,200,200,2000,10,1,0,1
,2019-11-25,04:50:18,c20,279,267,,1885,1879.66,200,200,2000,10,1,0,1

###### TESTSET: D ######

,2019-11-25,04:50:20,d01,106,106,*,1,1.24381,0,200,2000,10,1,0,1
,2019-11-25,04:50:23,d02,220,220,*,2,1.59774,0,200,2000,10,1,0,1
,2019-11-25,05:07:10,d03,1568,1565,,1006,1002.58,200,200,2000,10,1,0,1
,2019-11-25,05:28:15,d04,1937,1935,,1264,1259.54,200,200,2000,10,1,0,1
,2019-11-25,06:03:01,d05,3256,3250,,2085,2078.88,200,200,2000,10,1,0,1
,2019-11-25,06:03:03,d06,67,67,*,2,1.43123,0,200,2000,10,1,0,1
,2019-11-25,06:03:05,d07,103,103,*,1,1.37609,0,200,2000,10,1,0,1
,2019-11-25,06:20:57,d08,1078,1072,,1071,1067.71,200,200,2000,10,1,0,1
,2019-11-25,06:44:22,d09,1450,1448,,1404,1398.63,200,200,2000,10,1,0,1
,2019-11-25,07:18:28,d10,2113,2110,,2045,2037.79,200,200,2000,10,1,0,1
,2019-11-25,07:18:30,d11,29,29,*,2,1.39422,0,200,2000,10,1,0,1
,2019-11-25,07:18:32,d12,42,42,*,1,1.56136,0,200,2000,10,1,0,1
,2019-11-25,07:38:25,d13,502,500,,1192,1187.94,200,200,2000,10,1,0,1
,2019-11-25,08:03:45,d14,672,667,,1519,1514.39,200,200,2000,10,1,0,1
,2019-11-25,08:41:35,d15,1122,1116,,2269,2259.29,200,200,2000,10,1,0,1
,2019-11-25,08:49:09,d16,13,13,*,2,2.59939,0,200,2000,10,1,0,1
,2019-11-25,08:49:14,d17,23,23,*,4,3.9853,0,200,2000,10,1,0,1
,2019-11-25,09:47:40,d18,236,223,,3494,3484.16,200,200,2000,10,1,0,1
